Name,size,SSSS,SSSC,SSSN,SSSO,SSSX,SSSM,SSCC,SSCN,SSCO,SSCX,SSCM,SSNN,SSNO,SSNX,SSNM,SSOO,SSOX,SSOM,SSXX,SSXM,SSMM,SCCC,SCCN,SCCO,SCCX,SCCM,SCNN,SCNO,SCNX,SCNM,SCOO,SCOX,SCOM,SCXX,SCXM,SCMM,SNNN,SNNO,SNNX,SNNM,SNOO,SNOX,SNOM,SNXX,SNXM,SNMM,SOOO,SOOX,SOOM,SOXX,SOXM,SOMM,SXXX,SXXM,SXMM,SMMM,CCCC,CCCN,CCCO,CCCX,CCCM,CCNN,CCNO,CCNX,CCNM,CCOO,CCOX,CCOM,CCXX,CCXM,CCMM,CNNN,CNNO,CNNX,CNNM,CNOO,CNOX,CNOM,CNXX,CNXM,CNMM,COOO,COOX,COOM,COXX,COXM,COMM,CXXX,CXXM,CXMM,CMMM,NNNN,NNNO,NNNX,NNNM,NNOO,NNOX,NNOM,NNXX,NNXM,NNMM,NOOO,NOOX,NOOM,NOXX,NOXM,NOMM,NXXX,NXXM,NXMM,NMMM,OOOO,OOOX,OOOM,OOXX,OOXM,OOMM,OXXX,OXXM,OXMM,OMMM,XXXX,XXXM,XXMM,XMMM,MMMM
GNP123,7.3,0.103,11.113,0,0,0,12.747,106.908,0,0.446,0,126.997,0,0,0,0,0,0,0.557,0,0,157.494,251.359,10.077,25.687,0,328.276,0,0.929,0,2.035,1.081,0,7.221,0,0,375.645,0,0,0,0,0,0,0,0,0,0.428,0,0,0.12,0,0,1.554,0,0,0,376.366,282.941,209.525,626.799,0,321.082,38.795,395.911,0,27.554,693.773,0,37.783,0,0,430.502,0.233,11.346,0,1.005,40.777,0,3.355,0,0,7.149,131.79,0,4.19,0,0,15.498,0,0,0,515.855,0,0,0,0,0.259,0,0,0,0,0,0.935,0,0,0,0,0.116,0,0,0,1.919,4.678,0,0.129,0,0,0.12,0,0,0,2.876,0,0,0,0,850.025
GNP124,6.8,0.103,7.306,0,0,0,8.635,83.413,0,0.558,0,101.988,0,0,0,0,0.12,0,0.78,0,0,134.453,189.567,7.718,19.015,0,262.864,0,0.116,0,2.035,0.48,0,5.444,0,0,314.992,0,0,0,0,0,0,0,0,0,0.321,0,0,0,0,0,1.221,0,0,0,346.788,216.646,154.794,474.092,0,264.428,27.279,290.081,0,20.933,463.042,0,32.243,0,0,381.334,0.35,8.328,0,0.894,29.18,0,3.934,0,0,7.256,71.172,0,2.394,0,0,12.177,0,0,0,482.186,0,0,0,0,0.389,0,0,0,0,0,0.802,0,0.125,0,0,0,0,0,0,1.066,2.202,0,0,0,0,0,0,0,0,1.88,0,0,0,0,940.009
GNP125,8.5,0.206,7.923,0,0,0,8.43,93.775,0.645,0.223,0,101.885,0,0,0,0.537,0,0,0,0,0,152.579,202.866,6.646,12.121,0,238.232,0,0.348,0,2.57,0,0,3.333,0,0,315.604,0,0,0,0,0,0,0,0,0,0.535,0,0,0,0,0,1.332,0,0,0,398.294,183.703,113.208,371.067,0,223.467,19.677,227.548,0,13.777,343.237,0,26.592,0,0,373.801,0,5.552,0,0.447,20.575,0,1.273,0,0,5.869,36.294,0,1.197,0,0,10.406,0,0,0,537.419,0,0,0,0,0,0,0,0,0,0,0.668,0,0,0,0,0,0,0,0,0.746,0.413,0,0,0,0,0,0,0,0,3.207,0,0,0,0,1689.845
GNP126,8,0.206,9.57,0,0,0,10.28,113.269,0.645,0.892,0,130.175,0,0,0,0.107,0,0,0.223,0,0,173.878,262.919,10.72,23.908,0,333.59,0,2.554,0,3.32,1.081,0,9.221,0,0,386.979,0,0,0,0,0,0,0,0,0,0.321,0,0,0,0,0,1.221,0,0,0,416.347,458.47,188.359,653.525,0,316.904,42.372,311.272,0,17.836,327.782,0,40.664,0,0,435.897,0.7,23.054,0,1.117,49.88,0,4.05,0,0,5.015,26.384,0,2.274,0,0,17.38,0,0,0,570.681,0,0,0,0,0,0,0,0,0,0,0.534,0,0,0,0,0.116,0,0,0,0.533,0.275,0,0,0,0,0.12,0,0,0,2.986,0,0,0,0,1092.048
GNP127,7.5,1.135,16.052,0,0,0,17.99,134.814,0.86,1.672,0,152.622,0,0,0,0.215,0,0,0.446,0,0,191.594,300.158,10.184,33.694,0,359.954,0.112,1.625,0,2.892,1.801,0,9.555,0,0,412.608,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,2.553,0,0,0,438.785,708.575,224.276,693.351,0,353.183,51.54,321.231,0,17.942,237.569,0,53.406,0,0,477.838,0.934,36.331,0,0.223,65.842,0,4.975,0,0,5.228,15.573,0,3.352,0,0,19.372,0,0,0,596.111,0,0,0,0,0.259,0,0,0,0,0,0.668,0,0,0,0,0.347,0,0,0,0.746,0.55,0,0,0,0,0.12,0,0,0,3.318,0,0,0,0,1025.829
GNP128,8,0.413,15.229,0,0,0,18.915,141.483,0.645,1.672,0,162.975,0,0,0,0.215,0,0,0.668,0,0,197.636,328.701,11.792,38.142,0,391.53,0,3.019,0,2.57,1.801,0,14.776,0,0,435.787,0,0,0,0,0,0,0.116,0,0,0.107,0,0,0,0,0,4.218,0,0,0,433.278,972.53,258.589,639.441,0,366.33,59.813,324.126,0,17.622,163.41,0,50.303,0,0,483.844,0.467,38.383,0,0.447,61.851,0,6.248,0,0,4.161,6.95,0,2.873,0,0,21.808,0,0,0,608.521,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0.746,0.138,0,0,0,0,0.239,0,0,0,4.092,0,0,0,0,1008.462
GNP129,6.7,0.722,39.102,0,0.112,0,37.316,222.946,0.215,4.906,0,247.64,0,0,0,0,0,0,0.78,0,0,226.718,498.22,19.189,64.608,0,541.542,0.448,4.412,0,3.748,4.204,0,15.554,0,0,534.425,0,0,0,0,0,0,0.116,0,0,0.107,0,0,0.24,0,0,2.22,0,0,0,404.006,2461.166,510.359,694.128,0,528.577,96.819,533.459,0,22.214,142.804,0,74.901,0,0,598.976,4.435,77.61,0,1.117,100.259,0,11.339,0,0,4.695,8.88,0,7.182,0,0,22.14,0,0,0,578.819,0,0.502,0,0,0.13,0,0.121,0,0,0,0.134,0,0.374,0,0,0.231,0,0,0,0.746,0.275,0,0.386,0,0,0.598,0,0,0,3.65,0,0,0,0,602.395
GNP130,5.8,0,12.039,0,0,0,10.794,79.719,0,0,0,57.605,0,0,0,0,0,0,0,0,0,76.391,106.291,0,1.112,0,66.941,0,0,0,0,0,0,0.222,0,0,127.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.622,160.346,12.08,74.192,0,21.908,6.373,22.813,0,0,10.303,0,0.554,0,0,36.75,0,11.225,0,0,8.978,0,0,0,0,0,0.129,0,0,0,0,0.221,0,0,0,82.682,0,1.507,0,0,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.251
GNP131,5.8,0,1.441,0,0,0,1.953,32.114,0,0.223,0,25.317,0,0,0,0,0,0,0,0,0,40.55,40.408,0,0.445,0,37.916,0,0,0,0,0,0,0,0,0,71.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.543,43.35,5.024,22.624,0,11.82,0.783,10.075,0,0.107,1.438,0,0.665,0,0,20.767,0,0.845,0,0,0.374,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,70.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.368
GNP132,5.8,0.103,0.72,0,0,0,1.748,30.37,0,0,0,24.292,0,0,0,0,0,0,0,0,0,42.291,42.864,0,0,0,36.996,0,0,0,0,0,0,0,0,0,64.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.08,42.126,4.704,23.733,0,11.515,1.118,12.854,0,0,1.917,0,0,0,0,23.007,0,1.69,0,0,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.798
GNP133,5.8,0.516,2.161,0,0,0,2.467,41.143,0,0,0,31.058,0,0,0,0,0,0,0,0,0,52.224,68.643,0,0.111,0,48.545,0,0,0,0,0,0,0,0,0,71.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.426,55.08,14.538,42.142,0,20.278,3.913,39.025,0,0,5.032,0,0.222,0,0,36.444,0,3.742,0,0,1.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.657
GNP134,5.8,0.103,2.984,0,0,0,2.981,37.039,0,0,0,29.417,0,0,0,0,0,0,0,0,0,52.429,79.998,0,0.778,0,47.727,0,0,0,0,0,0,0,0,0,69.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.753,13.566,20.418,51.458,0,16.915,3.689,58.363,0,0,2.276,0,0,0,0,48.66,0,0.845,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.556
GNP135,5.8,0,12.245,0,0,0,10.486,79.719,0,0,0,57.708,0,0,0,0,0,0,0,0,0,74.138,107.314,0,0.89,0,64.897,0,0,0,0,0,0,0,0,0,131.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.955,168.2,9.621,79.737,0,16.406,5.031,22.581,0,0,14.136,0,0.222,0,0,32.169,0,7.846,0,0,12.595,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,78.41,0,0,0,0,1.685,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.548
GNP136,5.8,0,10.599,0,0,0,9.56,78.796,0,0.223,0,60.577,0,0,0,0,0,0,0,0,0,74.855,107.825,0,0.778,0,70.416,0,0,0,0,0,0,0.333,0,0,132.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.955,162.08,3.314,89.718,0,18.24,0,14.359,0,0,26.715,0,0.443,0,0,33.187,0,0,0,0,13.966,0,0,0,0,0,7.593,0,0,0,0,0,0,0,0,75.868,0,0,0,0,0,0,0,0,0,0,1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.673
GNP137,5.8,0,11.01,0,0,0,10.794,81.464,0,0,0,59.143,0,0,0,0,0,0,0,0,0,77.518,107.211,0,1.223,0,69.803,0,0,0,0,0,0,0.333,0,0,132.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.139,160.244,1.817,88.054,0,21.093,0,7.18,0,0,34.023,0,0.776,0,0,35.019,0,0,0,0,6.858,0,0,0,0,0,14.543,0,0,0,0,0.443,0,0,0,82.987,0,0,0,0,0,0,0,0,0,0,1.069,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.54
GNP138,5.8,0,20.271,0,0,0,17.682,114.705,0,0,0,83.948,0,0,0,0,0,0,0,0,0,97.998,165.832,0,1.779,0,85.849,0,0,0,0,0,0,0.333,0,0,157.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.939,272.436,0,154.815,0,24.762,0,0,0,0,78.229,0,0.665,0,0,36.546,0,0,0,0,0,0,0,0,0,0,41.442,0,0,0,0,0.332,0,0,0,76.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.907
GNP139,6.9,4.438,36.221,0,0,0,55.306,204.581,0,2.899,0,237.902,0,0,0,0,0,0,0.446,0,0,294.815,384.355,6.11,32.693,0,450.288,0,0.348,0,1.071,0.841,0,8.444,0,0,503.384,0,0,0,0,0,0,0.116,0,0,0,0,0,0.12,0,0,1.665,0,0,0,526.702,845.501,236.355,520.78,0,530.819,72.559,362.914,0,12.175,159.936,0,80.33,0,0,456.664,14.237,127.339,0,0.447,123.951,0,4.165,0,0,1.921,14.028,0,9.217,0,0,21.254,0,0,0,403.761,0.73,20.222,0,0,18.533,0,0.121,0,0,0,6.279,0,0.125,0,0,0.231,0,0,0,0.107,0.138,0,0.129,0,0,0,0,0,0,3.207,0,0,0,0,674.829
GNP140,6.6,3.612,25.313,0,0.112,0,37.933,162.31,0.215,2.676,0,188.6,0,0,0,0,0,0,0.557,0,0,236.241,300.772,9.005,24.13,0,386.523,0,0.929,0,1.928,0.24,0,8.332,0,0,450.287,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,1.332,0,0,0,497.533,642.158,255.275,519.116,0,472.321,61.714,393.943,0,18.904,230.141,0,65.815,0,0,444.957,5.485,75.558,0,0.335,115.597,0,3.818,0,0,4.481,16.474,0,4.668,0,0,20.701,0,0,0,413.322,0.365,4.522,0,0,8.683,0,0.121,0,0,0,4.275,0,0,0,0,0.116,0,0,0,0.746,0,0,0,0,0,0.239,0,0,0,3.76,0,0,0,0,734.65
GNP141,6.4,5.676,73.162,0,0,0,64.455,391.218,0.538,0.558,0,218.53,0,0,0,0,0,0,0.111,0,0,200.298,602.878,9.648,17.236,0,195.509,0,0.232,0,0,0,0,0.444,0,0,275.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.676,973.244,349.347,747.932,0,64.706,65.962,553.258,0,0,397.389,0,1.773,0,0,86.938,2.451,73.989,0,0,167.222,0,0,0,0,0,32.819,0,0,0,0,0.111,0,0,0,181.635,0,3.768,0,0,7.517,0,0,0,0,0,6.279,0,0,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,841.595
GNP142,6.5,4.025,42.086,0,0.112,0,62.605,208.992,0,2.676,0,242.925,0,0,0,0,0,0,1.003,0,0,301.881,381.49,5.038,30.358,0,456.215,0,0.581,0,0.535,0.36,0,8.777,0,0,503.792,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,543.327,897.741,239.455,603.732,0,543.864,78.037,383.523,0,13.564,217.322,0,74.68,0,0,465.724,9.803,135.185,0,0.223,195.904,0,3.587,0,0,2.774,37.581,0,7.182,0,0,19.372,0,0,0,395.827,0.851,18.589,0,0,34.862,0,0,0,0,0,28.056,0,0,0,0,0,0,0,0,0.107,3.853,0,0,0,0,0.239,0,0,0,2.544,0,0,0,0,660.814
GNP143,4.9,0.206,63.284,0,0,0,32.588,433.701,0.538,0.223,0,240.67,0,0,0,0,0,0,0,0,0,136.194,906.013,42.88,43.813,0,328.889,0.224,4.412,0,0,0.24,0,0,0,0,378.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.458,1132.719,605.406,2462.804,0,124.217,52.211,895.276,0,0,1725.944,0,1.551,0,0,159.824,0,24.623,0,0,115.971,0,0,0,0,0,178.121,0,0,0,0,0,0,0,0,313.437,0,0,0,0,0,0,0,0,0,0,1.069,0,0,0,0,0,0,0,0,0,1.514,0,0,0,0,0,0,0,0,0,0,0,0,0,720.532
GNP144,5,5.882,36.941,0,0,0,61.988,206.12,0.215,2.453,0,226.935,0,0,0,0,0,0,0.446,0,0,284.37,358.574,10.72,24.019,0,435.471,0,1.741,0,0.857,0,0,8.444,0,0,495.215,0,0,0,0,0,0,0.348,0,0,0.214,0,0,0,0,0,0.999,0,0,0,523.439,825.503,274.41,691.243,0,515.227,77.59,447.665,0,20.719,405.536,0,65.372,0,0,448.317,5.952,105.975,0,0.112,292.303,0,4.975,0,0,3.628,146.333,0,6.583,0,0,20.037,0,0,0,399.489,0.122,6.908,0,0,32.141,0,0.121,0,0,0,60.254,0,0.125,0,0,0.347,0,0,0,0.64,17.888,0,0.129,0,0,0.239,0,0,0,3.539,0,0,0,0,690.673
GNP145,5.7,5.573,37.97,0.108,0.224,0,57.876,213.404,1.935,3.122,0,246.923,0,0,0,0.107,0,0,0.446,0,0,287.135,384.764,15.866,29.357,0,469.091,0.224,0.813,0,3.963,1.081,0,5.444,0,0,521.049,0,0,0,0,0,0,0.116,0,0,0.321,0,0,0.12,0,0,1.11,0,0,0,538.228,889.17,427.073,1074.422,0,553.954,74.683,683.396,0,35.351,983.965,0,54.514,0,0,484.76,4.668,74.109,0,1.229,481.833,0,5.091,0,0,5.762,707.599,0,5.865,0,0,11.402,0,0,0,412,0,0.502,0,0,10.627,0,0,0,0,0.112,85.37,0,0.374,0,0,0.809,0,0,0,0.853,171.172,0,0,0,0,0.239,0,0,0,1.438,0,0,0,0,640.699
GNP146,8,1.651,36.324,0,0,0,46.26,223.664,0.322,0.669,0,260.76,0,0,0,0.107,0,0,0.446,0,0,297.171,446.147,13.614,22.574,0,517.221,0,1.277,0,3.427,2.162,0,7.666,0,0,571.491,0,0,0,0,0.125,0,0,0,0,0.321,0,0,0,0,0,1.998,0,0,0,631.856,912.433,515.063,1374.507,0,507.583,68.757,821.87,0,45.604,1604.063,0,55.068,0,0,458.802,1.167,56.85,0,1.899,527.344,0,8.678,0,0,10.243,1250.337,0,2.873,0,0,11.513,0,0,0,464.995,0,0.377,0,0,3.24,0,0,0,0,0,34.736,0,0.125,0,0,0,0,0,0,1.279,334.777,0,0,0,0,0,0,0,0,0.774,0,0,0,0,859.165
GNP147,7.3,2.58,58.344,0,0.112,0,51.4,278.246,0.967,3.01,0,310.062,0,0,0,0.322,0.12,0,0.446,0,0,261.33,617.2,29.694,67.721,0,649.247,0.336,3.251,0,4.605,3.723,0,11.888,0,0,620.911,0,0.121,0,0,0,0,0,0,0,0.428,0,0,0.72,0,0,1.665,0,0,0,439.703,2366.175,883.833,1310.164,0,627.434,95.254,848.616,0,30.652,235.293,0,77.117,0,0,621.066,4.201,51.901,0,1.452,68.087,0,9.719,0,0,4.481,12.87,0,7.302,0,0,18.93,0,0,0,568.749,0,0,0,0,0.648,0,0.241,0,0,0.112,0.935,0,0.249,0,0,1.04,0,0,0,0.426,0.138,0,0.257,0,0,0.239,0,0,0,2.433,0,0,0,0,524.873
GNP148,7.3,3.715,61.431,0,0.224,0,52.942,215.559,0.538,2.899,0,291.715,0,0.116,0,0.215,0.12,0,1.56,0,0,254.469,453.615,23.906,38.031,0,613.686,0.224,1.393,0,6.533,3.603,0,9.666,0,0,575.371,0,0,0,0,0.125,0,0.464,0,0,0.749,0.129,0,0.36,0,0,1.665,0,0,0,385.341,2445.657,990.067,1188.687,0,729.829,178.766,701.226,0,53.4,237.21,0,73.128,0,0,749.126,6.652,80.144,0,3.463,97.266,0,11.57,0,0,9.39,11.84,0,5.386,0,0,17.38,0,0,0,616.251,0,0.754,0,0.117,1.037,0,0.362,0,0,0,0.935,0,0.748,0,0,1.272,0,0,0,1.812,0.138,0,0.257,0,0,0.718,0,0,0,2.986,0,0,0,0,557.182
GNP149,7.3,7.224,60.197,0.108,0.112,0,58.904,291.789,2.15,3.122,0,299.3,0,0,0,0.322,0,0,0.557,0,0,263.787,615.973,47.382,52.153,0,629.831,0.897,2.322,0,7.925,2.882,0,8.999,0,0,604.472,0,0,0,0,0,0,0.116,0,0,1.926,0,0,0.12,0,0,0.333,0,0,0,432.768,2330.362,1029.183,1400.356,0,646.186,109.787,806.008,0,81.275,252.545,0,50.525,0,0,610.479,1.867,48.28,0,3.351,89.286,0,7.752,0,0,21.447,11.583,0,3.352,0,0,10.074,0,0,0,549.422,0,0.251,0,0,0.518,0,0.241,0,0,0.112,0.802,0,0.249,0,0,0.231,0,0,0,3.411,0.138,0,0,0,0,0,0,0,0,0.885,0,0,0,0,517.964
GNP150,7.3,7.43,58.756,0,0,0,63.633,284.709,1.935,2.676,0,302.272,0,0,0,0.215,0,0,0.446,0,0,263.275,615.666,49.526,42.479,0,624.313,0.673,2.67,0,11.031,1.681,0,6.888,0,0,612.845,0,0,0,0.224,0.125,0,0.116,0,0,1.819,0,0,0,0,0,0.333,0,0,0,429.198,2278.632,1075.14,1396.251,0,654.237,129.687,779.379,0,84.8,247.393,0,45.761,0,0,610.174,1.634,43.09,0,5.25,81.554,0,8.33,0,0,21.98,12.355,0,1.077,0,0,8.524,0,0,0,547.896,0,0.377,0,0,0.13,0,0.241,0,0,0.558,0.935,0,0,0,0,0.347,0,0,0,4.477,0,0,0,0,0,0,0,0,0,0.664,0,0,0,0,536.659
GNP151,7.3,3.715,56.698,0,0,0,54.278,279.477,2.365,2.676,0,304.938,0,0.116,0,0.107,0,0,0.111,0,0,261.739,614.95,54.136,40.255,0,623.292,0.448,3.367,0,12.638,2.642,0,6.888,0,0,633.982,0,0,0,0,0.125,0,0.348,0,0,1.819,0,0,0.12,0,0,0.333,0,0,0,444.293,2222.719,1160.105,1461.039,0,642.925,127.787,782.968,0,98.683,220.318,0,40.11,0,0,619.03,3.151,43.935,0,7.819,78.686,0,8.33,0,0,23.794,12.741,0,2.035,0,0,8.303,0,0,0,542.708,0,0.377,0,0,0.648,0,0.121,0,0,0.67,0.802,0,0.125,0,0,0.231,0,0,0,5.117,0,0,0,0,0,0.239,0,0,0,0.664,0,0,0,0,528.734
GNP152,5.9,0.619,89.112,0,0,0,31.251,395.938,0.86,0.446,0,187.883,0,0,0,0.107,0,0,0,0,0,111.413,861.63,31.41,22.351,0,273.596,0.112,0,0,0.964,0,0,0.222,0,0,325.407,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0,213.994,1560.536,1025.656,1027.606,0,90.895,15.876,582.203,0,1.709,54.389,0,0.111,0,0,137.022,0.233,1.69,0,0,5.736,0,0,0,0,0.213,0.515,0,0,0,0,0,0,0,0,326.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.189
GNP153,5.9,0.929,71.722,0,0.224,0,45.952,399.633,0,0.781,0,261.785,0,0,0,0,0,0,0,0,0,213.508,751.694,0,28.134,0,253.767,0,0,0,0,0,0,0.444,0,0,313.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.874,2625.226,794.165,1604.592,0,77.24,17.441,402.395,0,0,165.088,0,0.776,0,0,78.285,0,0.724,0,0,10.225,0,0,0,0,0,0.772,0,0,0,0,0.221,0,0,0,109.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.743
GNP154,5.9,3.199,54.949,0,0,0,46.26,267.781,1.075,2.23,0,289.665,0.112,0,0,0.107,0,0,0.223,0,0,247.198,594.591,43.845,43.368,0,605.817,0.224,2.438,0,8.354,0.6,0,8.888,0,0,609.271,0,0,0,0,0,0,0.116,0,0,1.284,0,0,0.12,0,0,0.444,0,0,0,426.342,2116.81,1100.683,1294.521,0,615.102,93.912,768.495,0,85.868,180.542,0,43.212,0,0,616.689,0.467,23.778,0,5.585,35.29,0,7.752,0,0,18.566,7.336,0,1.676,0,0,6.753,0,0,0,560.509,0,0,0,0,0.13,0,0.121,0,0,0.335,0.267,0,0,0,0,0.231,0,0,0,2.452,0,0,0,0,0,0.12,0,0,0,0.774,0,0,0,0,546.819
GNP155,5.9,0.619,92.199,0,0.112,0,23.541,450.633,0.215,2.899,0,204.18,0,0,0,0,0,0,0,0,0,112.334,998.461,20.261,70.946,0,350.144,0,1.858,0,0,1.801,0,0.222,0,0,380.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.664,1721.745,529.711,928.982,0,126.969,89.217,668.692,0,0,153.466,0,1.33,0,0,178.962,0,86.904,0,0,123.827,0,0,0,0,0,3.089,0,0,0,0,0.111,0,0,0,364.497,0,0,0,0,0.259,0,0,0,0,0,0.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.743
GNP156,5.9,0.722,86.539,0,0,0,33.616,452.378,0,0.892,0,204.59,0,0,0,0,0,0,0,0,0,126.159,983.837,14.686,62.161,0,349.327,0,0.813,0,0,0.36,0,0.222,0,0,372.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.943,3730.57,829.755,1330.798,0,113.925,50.534,864.594,0,0,140.408,0,0.111,0,0,167.866,0,19.312,0,0,32.796,0,0,0,0,0,1.416,0,0,0,0,0,0,0,0,348.222,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.415
GNP157,5.8,0.206,1.749,0,0,0,2.776,34.268,0,0,0,27.778,0,0,0,0,0,0,0,0,0,48.538,44.603,0,0,0,40.88,0,0,0,0,0,0,0,0,0,70.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.319,42.432,6.093,26.727,0,12.839,2.124,19.918,0,0,2.516,0,0,0,0,28.606,0,2.414,0,0,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.282
GNP158,5.8,0,12.76,0,0,0,10.691,82.284,0,0,0,59.04,0,0,0,0,0,0,0,0,0,76.186,112.327,0,1.001,0,66.328,0,0,0,0,0,0,0,0,0,129.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.406,171.974,8.445,83.951,0,16.1,3.019,19.802,0,0,21.564,0,0.665,0,0,27.181,0,5.069,0,0,13.717,0,0,0,0,0,2.703,0,0,0,0,0,0,0,0,71.902,0,0.126,0,0,1.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.017
GNP159,5.2,3.302,56.184,0,0,0,36.391,323.902,0,0.892,0,177.325,0,0,0,0,0,0,0,0,0,134.761,532.083,8.254,14.678,0,188.968,0,0.464,0,0,0,0,0.222,0,0,280.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.077,727.553,358.755,910.123,0,64.502,45.391,505.44,0,0.107,607.406,0,1.108,0,0,98.339,0.7,24.502,0,0,88.288,0,0,0,0,0,53.926,0,0,0,0,0,0,0,0,224.247,0,0,0,0,0.259,0,0,0,0,0,2.939,0,0,0,0,0,0,0,0,0,0.413,0,0,0,0,0,0,0,0,0,0,0,0,0,874.704
GNP160,5,3.199,63.695,0,0,0,51.297,304.613,0,0.223,0,181.63,0,0,0,0,0,0,0,0,0,183.402,465.278,0.107,4.893,0,155.854,0,0,0,0,0,0,0.444,0,0,240.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.843,817.34,206.852,554.271,0,41.983,39.018,373.102,0,0,358.692,0,0.886,0,0,46.217,1.167,53.47,0,0,265.74,0,0,0,0,0,140.155,0,0,0,0,0.221,0,0,0,94.275,0,2.763,0,0,13.349,0,0,0,0,0,49.432,0,0,0,0,0,0,0,0,0,13.485,0,0,0,0,0,0,0,0,0,0,0,0,0,921.931
